Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version,Energy Rate (per kWh),Water Rate (per liter),Operating Cost (per hour),Advertising Revenue (from WiFi),Maintenance Cost,Device Usage Hours,Date,Time,Country,Smart Parking Revenue
D4236,Pollution Sensor,03-04-2022,L0470,Chicago,Lincoln Park,-60.974958,-87.394471,1325,69,64 dB,3.93,2940,7.3,58,Inactive,03-03-2023,12,3,234,95.37,42,63,SmartIoT,v2.0,0.13,0.0094,34.04,0.0,0.0,300,03-04-2022,08:21:29,USA,755.97
D4237,Pollution Sensor,19-12-2021,L0392,New York,Manhattan,-8.395702,-19.145484,1598,54,65 dB,27.76,1422,36.1,62,Active,03-03-2023,20,8,234,92.72,48,63,UrbanTech,v2.1,0.39,0.0068,33.44,0.0,0.0,2208,19-12-2021,05:14:00,USA,3949.37
D4238,Public WiFi,12-06-2021,L0192,Miami,Brickell,-70.075973,-110.861878,2084,58,68 dB,6.73,1513,1.6,79,Under Maintenance,21-06-2023,7,5,157,97.42,38,63,GreenTech,v1.0,0.36,0.0018,12.06,1255.14,287.87,595,12-06-2021,03:52:15,USA,3659.48
D4239,Pollution Sensor,12-07-2024,L0740,Chicago,Lincoln Park,-44.416999,-24.876167,1675,55,60 dB,15.96,2686,1.5,62,Inactive,03-03-2023,24,9,234,94.5,38,63,GreenTech,v1.1,0.35,0.0051,51.64,0.0,0.0,441,12-07-2024,21:06:35,USA,1991.08
D4240,Traffic Light,15-10-2022,L0712,New York,Manhattan,-79.73652,-167.874618,1409,84,76 dB,46.7,2989,15.3,65,Under Maintenance,02-09-2024,18,9,234,90.33,29,45,DeviceCorp,v1.0,0.33,0.0027,16.23,0.0,375.37,2189,15-10-2022,23:20:13,USA,3540.48
D4241,Parking Sensor,05-02-2024,L0345,San Francisco,Mission District,-56.093745,74.7699,1392,61,78 dB,2.31,2101,-3.1,70,Under Maintenance,11-02-2023,38,9,234,98.92,38,63,GreenTech,v2.0,0.18,0.0073,28.4,0.0,189.28,1360,05-02-2024,07:34:07,USA,2281.72
D4242,Pollution Sensor,10-06-2023,L0155,Chicago,The Loop,38.269622,-148.46703,1252,77,69 dB,31.47,2799,15.6,30,Inactive,03-03-2023,16,10,234,98.69,50,63,GreenTech,v1.1,0.42,0.0016,26.12,0.0,0.0,1502,10-06-2023,16:32:03,USA,3903.14
D4243,Parking Sensor,29-03-2022,L0386,San Francisco,Mission District,39.512556,-21.462596,1070,66,72 dB,13.2,1472,38.8,32,Active,03-03-2023,44,9,234,95.88,33,63,GreenTech,v1.1,0.47,0.0037,22.8,0.0,0.0,1976,29-03-2022,20:18:26,USA,2543.83
D4244,Pollution Sensor,07-09-2022,L0589,Houston,Downtown,-68.401667,-18.307889,1684,59,69 dB,19.18,2221,-7.0,76,Under Maintenance,21-11-2023,4,1,234,96.3,38,63,UrbanTech,v2.0,0.18,0.0048,12.76,0.0,290.75,996,07-09-2022,06:24:40,USA,2355.26
D4245,Public WiFi,22-01-2023,L0555,New York,Brooklyn,-88.43576,109.21622,1676,79,77 dB,21.95,1992,11.0,86,Under Maintenance,23-11-2024,35,8,400,91.56,49,63,DeviceCorp,v2.0,0.33,0.0039,14.4,942.64,486.57,430,22-01-2023,16:57:52,USA,4706.28
D4246,Parking Sensor,12-01-2022,L0108,Seattle,Pioneer Square,32.060453,126.935465,1571,68,61 dB,22.24,1937,39.5,98,Active,03-03-2023,0,0,234,90.67,37,63,SmartIoT,v1.0,0.26,0.0095,19.82,0.0,0.0,1889,12-01-2022,23:21:58,USA,1628.96
D4247,Parking Sensor,30-06-2022,L0386,San Francisco,Financial District,71.276946,166.471464,1485,54,62 dB,38.97,1047,9.6,85,Under Maintenance,31-05-2023,50,10,234,97.04,38,63,UrbanTech,v1.1,0.11,0.0047,12.13,0.0,269.77,300,30-06-2022,17:33:52,USA,1042.01
D4248,Smart Meter,02-01-2024,L0163,San Francisco,Financial District,-27.200889,-46.203029,2126,63,72 dB,19.76,2078,18.7,61,Active,03-03-2023,15,2,234,97.84,25,63,GreenTech,v1.2,0.16,0.0069,44.03,0.0,0.0,1276,02-01-2024,21:56:07,USA,3130.44
D4249,Traffic Light,30-06-2023,L0699,Houston,Downtown,60.50518,25.504168,865,78,60 dB,36.93,2428,38.5,51,Under Maintenance,16-12-2022,49,5,234,93.71,37,16,UrbanTech,v1.2,0.41,0.006,24.91,0.0,331.23,1753,30-06-2023,15:07:44,USA,4861.95
D4250,Traffic Light,08-08-2024,L0595,New York,Manhattan,34.538018,-178.009443,1280,106,76 dB,41.63,2441,-9.1,52,Under Maintenance,16-01-2024,31,0,234,96.69,30,7,DeviceCorp,v1.1,0.38,0.0091,10.86,0.0,159.19,542,08-08-2024,23:38:49,USA,2200.28
D4251,Public WiFi,16-09-2023,L0305,Miami,South Beach,-51.058073,-133.145201,1802,69,66 dB,30.7,2088,-9.6,51,Under Maintenance,30-04-2024,25,3,393,97.81,33,63,GreenTech,v1.1,0.18,0.0085,45.15,665.35,341.53,300,16-09-2023,13:20:06,USA,779.17
D4252,Public WiFi,30-04-2024,L0478,New York,Manhattan,-16.82094,-5.669519,1729,84,66 dB,7.29,2926,-2.2,81,Inactive,03-03-2023,22,2,414,94.92,48,63,DeviceCorp,v1.1,0.43,0.0044,16.27,317.28,0.0,1005,30-04-2024,21:08:52,USA,2026.87
D4253,Public WiFi,12-07-2022,L0733,New York,Brooklyn,42.875908,-130.083333,1711,67,75 dB,46.84,1009,29.8,88,Inactive,03-03-2023,46,10,256,98.56,39,63,DeviceCorp,v1.1,0.16,0.0025,10.64,784.88,0.0,430,12-07-2022,21:37:03,USA,2776.69
D4254,Traffic Light,29-11-2021,L0861,Miami,South Beach,32.555262,-30.014132,1034,96,76 dB,27.47,2644,17.9,25,Under Maintenance,17-01-2024,47,6,234,94.77,37,70,SmartIoT,v1.2,0.48,0.0012,37.22,0.0,398.38,1029,29-11-2021,05:59:17,USA,1228.65
D4255,Smart Meter,12-09-2022,L0919,Houston,Midtown,82.826235,63.948029,1100,72,75 dB,14.25,1442,18.7,20,Inactive,03-03-2023,36,10,234,98.13,32,63,UrbanTech,v1.2,0.23,0.0036,24.61,0.0,0.0,1503,12-09-2022,21:02:58,USA,3461.46
D4256,Smart Meter,17-12-2022,L0950,Chicago,The Loop,-0.810012,75.15903,991,74,65 dB,7.92,1470,18.4,74,Under Maintenance,05-04-2024,44,6,234,96.28,33,63,DeviceCorp,v1.0,0.23,0.0019,21.81,0.0,471.79,562,17-12-2022,02:24:16,USA,4989.87
D4257,Traffic Light,05-09-2021,L0377,Houston,Downtown,-69.414675,177.160177,1092,109,62 dB,22.4,1994,29.2,22,Active,03-03-2023,19,9,234,94.59,32,32,UrbanTech,v2.0,0.3,0.0078,22.09,0.0,0.0,961,05-09-2021,16:18:11,USA,2532.83
D4258,Traffic Light,07-05-2022,L0824,Los Angeles,Downtown,62.783535,120.140077,1344,63,61 dB,14.91,1374,34.0,30,Inactive,03-03-2023,20,2,234,96.14,38,25,GreenTech,v1.2,0.25,0.01,11.19,0.0,0.0,973,07-05-2022,23:06:32,USA,2096.28
D4259,Parking Sensor,11-01-2022,L0737,Miami,South Beach,-66.69378,-40.285262,1744,54,73 dB,31.04,1350,11.9,96,Inactive,03-03-2023,32,9,234,90.5,26,63,DeviceCorp,v1.1,0.47,0.0065,49.75,0.0,0.0,300,11-01-2022,05:57:11,USA,2303.17
D4260,Parking Sensor,21-11-2023,L0310,Los Angeles,Downtown,-7.767336,-58.654378,1454,52,72 dB,1.92,2654,31.7,74,Inactive,03-03-2023,4,4,234,97.31,37,63,DeviceCorp,v2.1,0.22,0.0069,38.69,0.0,0.0,2065,21-11-2023,08:02:47,USA,1018.16
D4261,Parking Sensor,15-07-2022,L0684,Houston,Midtown,-3.37197,-55.429434,1684,105,80 dB,39.46,2018,-2.6,81,Under Maintenance,27-01-2023,2,6,234,92.18,40,63,DeviceCorp,v1.1,0.46,0.0075,17.44,0.0,367.47,1461,15-07-2022,00:30:52,USA,4474.73
D4262,Pollution Sensor,10-05-2021,L0259,Los Angeles,Hollywood,12.707178,63.758166,1814,86,63 dB,28.16,1808,-2.3,38,Inactive,03-03-2023,8,5,234,97.3,49,63,DeviceCorp,v1.2,0.29,0.0089,18.3,0.0,0.0,1796,10-05-2021,14:41:16,USA,2366.72
D4263,Smart Meter,11-09-2021,L0407,San Francisco,Mission District,16.62118,-5.267422,1358,92,71 dB,28.69,1795,35.6,38,Active,03-03-2023,29,0,234,99.08,38,63,SmartIoT,v1.0,0.44,0.0051,25.25,0.0,0.0,1980,11-09-2021,08:03:46,USA,2242.73
D4264,Traffic Light,15-10-2022,L0999,Seattle,Capitol Hill,12.730604,39.056267,1073,52,68 dB,42.03,1338,21.0,67,Under Maintenance,12-10-2024,38,3,234,93.94,25,47,SmartIoT,v1.1,0.12,0.0066,35.02,0.0,274.56,942,15-10-2022,03:37:21,USA,3468.61
D4265,Parking Sensor,01-01-2024,L0251,San Francisco,Financial District,52.393237,114.165977,1782,83,75 dB,17.76,1994,10.2,65,Under Maintenance,01-05-2024,16,1,234,93.97,31,63,DeviceCorp,v2.0,0.17,0.0021,31.87,0.0,119.46,324,01-01-2024,12:23:45,USA,2489.15
D4266,Smart Meter,30-06-2022,L0133,San Francisco,Mission District,12.636624,-27.75838,1147,64,64 dB,48.64,1304,38.9,72,Inactive,03-03-2023,35,4,234,94.99,29,63,UrbanTech,v1.1,0.27,0.0104,16.3,0.0,0.0,1695,30-06-2022,19:56:51,USA,3417.05
D4267,Pollution Sensor,24-10-2021,L0250,Chicago,Lincoln Park,-59.203573,-56.135143,1115,66,64 dB,8.18,2243,28.5,60,Under Maintenance,02-10-2024,27,10,234,90.55,29,63,DeviceCorp,v2.1,0.35,0.0037,28.54,0.0,138.77,321,24-10-2021,09:35:58,USA,776.51
D4268,Public WiFi,13-04-2021,L0787,Seattle,Pioneer Square,-2.042039,-136.32117,1347,66,75 dB,45.74,1338,15.2,52,Inactive,03-03-2023,33,10,431,92.42,35,63,DeviceCorp,v2.1,0.27,0.002,35.51,1074.46,0.0,1326,13-04-2021,01:14:25,USA,4161.76
D4269,Public WiFi,20-09-2024,L0619,San Francisco,Mission District,-55.255539,120.036802,1387,58,69 dB,9.76,2006,19.4,75,Under Maintenance,03-08-2023,25,0,444,96.35,33,63,SmartIoT,v2.1,0.3,0.0015,46.81,802.04,175.37,1759,20-09-2024,02:59:43,USA,4732.27
D4270,Smart Meter,26-01-2024,L0295,New York,Manhattan,-13.214176,-169.843937,1828,61,62 dB,45.24,1168,18.9,81,Active,03-03-2023,50,1,234,96.32,39,63,UrbanTech,v1.0,0.29,0.002,37.62,0.0,0.0,2297,26-01-2024,18:28:28,USA,3419.44
D4271,Pollution Sensor,17-05-2022,L0667,San Francisco,Mission District,2.934191,-100.674387,1534,63,71 dB,17.59,2938,37.5,75,Inactive,03-03-2023,42,4,234,92.28,35,63,GreenTech,v2.1,0.18,0.0069,20.36,0.0,0.0,802,17-05-2022,02:19:28,USA,4795.55
D4272,Traffic Light,27-05-2024,L0481,Los Angeles,Hollywood,58.573846,27.098922,1478,60,78 dB,19.21,1386,-5.8,78,Under Maintenance,03-01-2023,14,4,234,95.7,36,93,SmartIoT,v1.0,0.19,0.0028,23.77,0.0,306.35,1191,27-05-2024,15:45:51,USA,1181.45
D4273,Parking Sensor,13-06-2024,L0576,Los Angeles,Downtown,76.71924,83.064285,1415,55,63 dB,12.44,2954,25.5,73,Inactive,03-03-2023,5,4,234,91.07,27,63,GreenTech,v1.1,0.39,0.0014,12.53,0.0,0.0,1817,13-06-2024,13:18:10,USA,2648.37
D4274,Public WiFi,24-08-2024,L0282,New York,Brooklyn,14.473735,26.950629,1272,90,71 dB,41.72,1189,4.7,87,Inactive,03-03-2023,24,7,351,98.11,46,63,UrbanTech,v2.0,0.3,0.0037,45.96,364.13,0.0,300,24-08-2024,08:03:32,USA,3208.13
D4275,Pollution Sensor,26-01-2022,L0283,Los Angeles,Hollywood,23.869181,138.120684,1432,50,72 dB,7.98,2259,24.4,74,Inactive,03-03-2023,11,5,234,98.58,49,63,SmartIoT,v1.2,0.27,0.0068,13.52,0.0,0.0,1619,26-01-2022,04:06:14,USA,3117.81
D4276,Public WiFi,03-06-2024,L0106,Houston,Midtown,24.858408,-132.842017,1393,69,61 dB,35.21,1884,12.9,32,Active,03-03-2023,9,9,31,90.84,39,63,UrbanTech,v2.0,0.29,0.0072,51.69,484.46,0.0,940,03-06-2024,09:02:00,USA,2306.58
D4277,Pollution Sensor,24-02-2022,L0494,Los Angeles,Hollywood,-50.4598,-30.711637,1687,55,80 dB,47.93,2240,33.5,41,Under Maintenance,08-06-2024,21,5,234,99.19,32,63,GreenTech,v1.0,0.2,0.0077,21.24,0.0,198.93,522,24-02-2022,06:16:28,USA,2021.38
D4278,Smart Meter,28-10-2021,L0706,Houston,Midtown,-75.836157,46.40406,1498,88,71 dB,5.59,1844,-8.6,41,Inactive,03-03-2023,15,9,234,90.19,25,63,DeviceCorp,v1.2,0.1,0.0021,14.53,0.0,0.0,1756,28-10-2021,21:08:10,USA,1070.71
D4279,Pollution Sensor,08-04-2023,L0104,Los Angeles,Downtown,-71.452141,-132.289644,2002,93,69 dB,11.28,1595,27.6,41,Under Maintenance,10-06-2024,5,5,234,95.75,49,63,GreenTech,v1.2,0.36,0.0078,17.39,0.0,166.23,2225,08-04-2023,14:46:00,USA,2262.84
D4280,Public WiFi,08-11-2021,L0820,Chicago,The Loop,-54.797137,153.264581,1874,55,60 dB,30.42,1806,23.7,68,Active,03-03-2023,49,6,274,95.17,47,63,SmartIoT,v1.0,0.18,0.0077,26.45,274.52,0.0,300,08-11-2021,14:47:40,USA,1231.97
D4281,Pollution Sensor,15-11-2023,L0084,New York,Manhattan,-64.660352,163.451059,1410,65,69 dB,35.17,1287,39.4,55,Inactive,03-03-2023,39,9,234,93.62,31,63,SmartIoT,v1.2,0.29,0.0032,45.81,0.0,0.0,1590,15-11-2023,09:40:12,USA,3804.65
D4282,Pollution Sensor,20-03-2021,L0317,Seattle,Pioneer Square,-76.373703,-146.605951,1547,65,67 dB,14.8,1404,28.8,30,Inactive,03-03-2023,38,8,234,99.69,43,63,GreenTech,v1.1,0.31,0.0027,43.32,0.0,0.0,1142,20-03-2021,02:32:59,USA,1439.74
D4283,Parking Sensor,19-06-2021,L0771,Chicago,The Loop,-88.387937,-114.280775,1044,65,72 dB,37.18,2252,24.3,77,Active,03-03-2023,12,5,234,94.58,30,63,DeviceCorp,v1.1,0.45,0.0091,15.29,0.0,0.0,1124,19-06-2021,12:44:16,USA,763.54
D4284,Smart Meter,26-05-2024,L0165,Chicago,The Loop,16.410927,-173.171742,2129,98,74 dB,7.16,1262,8.0,66,Under Maintenance,27-07-2023,46,3,234,94.19,39,63,GreenTech,v1.0,0.24,0.0013,26.24,0.0,154.02,1822,26-05-2024,15:48:19,USA,2985.65
D4285,Public WiFi,24-12-2024,L0374,San Francisco,Financial District,46.244141,-22.702667,1611,72,67 dB,41.41,2439,11.5,88,Under Maintenance,03-11-2023,34,7,95,96.99,46,63,GreenTech,v1.2,0.44,0.006,42.21,533.04,173.58,300,24-12-2024,13:16:53,USA,3178.53
D4286,Smart Meter,13-11-2021,L0762,Houston,Midtown,-25.265358,118.529473,1730,89,73 dB,23.02,2567,-9.5,43,Active,03-03-2023,32,1,234,90.32,50,63,SmartIoT,v1.0,0.51,0.0021,43.42,0.0,0.0,1526,13-11-2021,00:59:51,USA,4423.61
D4287,Public WiFi,12-12-2023,L0108,San Francisco,Financial District,44.658849,-85.57411,1180,84,73 dB,42.69,2322,-3.9,76,Inactive,03-03-2023,22,2,95,93.44,50,63,SmartIoT,v2.0,0.22,0.0081,9.25,1137.92,0.0,1261,12-12-2023,06:39:37,USA,3096.42
D4288,Traffic Light,15-04-2021,L0641,Chicago,The Loop,-66.302743,61.204599,1407,93,80 dB,22.37,1188,26.4,49,Active,03-03-2023,13,7,234,92.97,27,63,GreenTech,v1.0,0.25,0.0087,15.18,0.0,0.0,423,15-04-2021,23:09:17,USA,2054.66
D4289,Parking Sensor,18-01-2022,L0267,Los Angeles,Hollywood,48.424342,1.76713,1193,101,61 dB,2.39,1163,33.4,59,Under Maintenance,03-01-2024,18,2,234,93.65,32,63,DeviceCorp,v1.1,0.4,0.0086,13.82,0.0,386.34,872,18-01-2022,19:04:04,USA,4113.55
D4290,Traffic Light,24-01-2023,L0791,Houston,Midtown,22.713493,16.367086,1262,70,80 dB,40.54,2324,16.4,77,Under Maintenance,29-03-2023,40,3,234,95.75,45,28,GreenTech,v1.0,0.5,0.0087,16.72,0.0,381.82,1582,24-01-2023,02:46:39,USA,2931.26
D4291,Parking Sensor,03-05-2024,L0455,New York,Brooklyn,-77.967796,1.749878,1145,97,63 dB,39.67,2141,8.8,44,Inactive,03-03-2023,28,2,234,97.51,46,63,GreenTech,v1.1,0.17,0.0081,45.7,0.0,0.0,1732,03-05-2024,07:59:20,USA,856.76
D4292,Smart Meter,04-01-2022,L0756,San Francisco,Mission District,36.045538,-43.335052,1112,68,63 dB,1.54,2544,-0.7,44,Inactive,03-03-2023,9,4,234,96.06,48,63,DeviceCorp,v1.0,0.19,0.0061,44.53,0.0,0.0,1773,04-01-2022,03:13:56,USA,3046.33
D4293,Traffic Light,01-07-2024,L0002,San Francisco,Financial District,3.176895,144.79865,936,98,75 dB,37.66,2010,-9.9,37,Under Maintenance,01-08-2024,30,10,234,91.86,46,86,UrbanTech,v1.2,0.44,0.0038,18.57,0.0,369.78,1091,01-07-2024,13:42:00,USA,4586.08
D4294,Parking Sensor,01-04-2023,L0590,Miami,Brickell,33.695314,67.521518,1308,52,78 dB,26.06,1907,-4.0,84,Inactive,03-03-2023,38,6,234,98.91,45,63,DeviceCorp,v1.0,0.34,0.0049,42.46,0.0,0.0,1326,01-04-2023,17:33:10,USA,2283.41
D4295,Smart Meter,03-01-2024,L0927,San Francisco,Mission District,-60.209719,73.924565,1362,75,60 dB,33.7,1030,5.1,40,Active,03-03-2023,26,5,234,93.05,34,63,UrbanTech,v2.1,0.18,0.0068,42.36,0.0,0.0,300,03-01-2024,17:32:20,USA,1833.47
D4296,Public WiFi,24-07-2023,L0616,Chicago,The Loop,-45.293847,-51.476976,1702,99,60 dB,32.57,2601,5.1,89,Inactive,03-03-2023,29,1,237,96.09,42,63,GreenTech,v2.0,0.34,0.009,37.05,660.1,0.0,1480,24-07-2023,02:24:16,USA,1145.61
D4297,Parking Sensor,21-05-2021,L0115,Houston,Downtown,15.769307,-177.846842,1497,90,67 dB,13.47,2882,12.4,63,Active,03-03-2023,37,1,234,97.78,45,63,SmartIoT,v1.2,0.31,0.0092,42.69,0.0,0.0,1062,21-05-2021,17:39:44,USA,1181.5
D4298,Pollution Sensor,22-08-2021,L0011,Chicago,The Loop,-1.417002,-73.495722,1026,90,76 dB,28.36,1192,33.8,89,Active,03-03-2023,37,8,234,94.38,31,63,GreenTech,v1.2,0.26,0.0094,19.05,0.0,0.0,2026,22-08-2021,18:46:53,USA,2447.47
D4299,Parking Sensor,15-01-2022,L0168,Los Angeles,Hollywood,-80.907513,-99.030904,1978,59,77 dB,42.94,2933,30.9,61,Active,03-03-2023,3,5,234,97.04,47,63,DeviceCorp,v2.0,0.24,0.0015,23.77,0.0,0.0,558,15-01-2022,13:39:36,USA,3180.56
D4300,Smart Meter,29-09-2023,L0469,Miami,Brickell,17.012884,37.839052,1337,68,68 dB,36.85,2053,-8.0,75,Under Maintenance,20-06-2024,34,4,234,93.39,46,63,SmartIoT,v2.0,0.28,0.0082,22.64,0.0,166.44,529,29-09-2023,06:39:46,USA,862.77
D4301,Public WiFi,06-12-2021,L0333,Miami,South Beach,15.882489,-23.603828,1547,53,65 dB,27.28,2379,0.9,31,Under Maintenance,16-07-2023,18,3,269,90.3,27,63,UrbanTech,v2.0,0.27,0.0085,28.83,978.26,310.82,803,06-12-2021,12:40:06,USA,4728.06
D4302,Parking Sensor,24-03-2024,L0374,Miami,South Beach,-48.471034,109.45877,1830,82,77 dB,28.27,2307,-4.9,33,Inactive,03-03-2023,21,1,234,95.64,48,63,DeviceCorp,v2.0,0.31,0.01,40.94,0.0,0.0,522,24-03-2024,19:55:33,USA,3898.1
D4303,Public WiFi,22-08-2023,L0295,Seattle,Capitol Hill,-84.819319,35.177124,1601,89,67 dB,23.41,2837,14.2,78,Inactive,03-03-2023,3,3,375,92.32,40,63,DeviceCorp,v2.1,0.3,0.0043,44.37,507.03,0.0,1405,22-08-2023,21:56:44,USA,3139.81
D4304,Parking Sensor,19-10-2023,L0838,Los Angeles,Downtown,-38.177453,74.37192,1367,82,78 dB,25.73,1680,24.8,71,Under Maintenance,25-04-2024,21,5,234,92.46,37,63,GreenTech,v1.0,0.44,0.0095,25.47,0.0,285.59,1703,19-10-2023,04:44:51,USA,4227.97
D4305,Public WiFi,04-07-2024,L0737,San Francisco,Mission District,4.234222,171.690637,1560,88,67 dB,6.31,1064,-5.3,42,Active,03-03-2023,38,10,157,96.96,49,63,UrbanTech,v2.0,0.52,0.0021,54.15,577.42,0.0,711,04-07-2024,20:10:14,USA,860.84
D4306,Pollution Sensor,08-01-2023,L0504,Chicago,The Loop,18.452198,-57.454674,2266,80,71 dB,38.5,1389,31.1,95,Under Maintenance,21-05-2024,26,3,234,95.35,34,63,SmartIoT,v2.1,0.17,0.002,23.18,0.0,207.47,460,08-01-2023,20:25:38,USA,2645.77
D4307,Public WiFi,05-09-2022,L0190,Miami,Brickell,-83.408395,-0.651836,1175,65,69 dB,17.49,2858,-2.5,29,Inactive,03-03-2023,10,9,393,94.6,27,63,UrbanTech,v1.2,0.28,0.0012,23.04,575.61,0.0,1781,05-09-2022,19:55:45,USA,3335.42
D4308,Pollution Sensor,16-02-2024,L0767,Chicago,The Loop,2.149499,142.411986,1046,50,79 dB,41.11,2254,12.7,81,Inactive,03-03-2023,4,1,234,96.97,30,63,SmartIoT,v1.1,0.11,0.0068,42.82,0.0,0.0,2190,16-02-2024,01:08:35,USA,4228.94
D4309,Pollution Sensor,24-04-2021,L0465,Houston,Downtown,8.690397,178.084836,1364,68,68 dB,36.9,2032,26.6,35,Under Maintenance,20-04-2023,44,2,234,91.69,46,63,UrbanTech,v1.1,0.13,0.0036,47.45,0.0,303.54,673,24-04-2021,05:45:58,USA,4025.61
D4310,Smart Meter,20-09-2021,L0450,Houston,Midtown,58.441158,-41.668428,960,84,77 dB,26.19,2114,7.0,51,Inactive,03-03-2023,33,7,234,91.43,35,63,DeviceCorp,v2.1,0.49,0.0092,44.22,0.0,0.0,300,20-09-2021,08:08:06,USA,1746.81
D4311,Pollution Sensor,15-10-2023,L0061,Los Angeles,Hollywood,40.661187,47.985689,2001,65,67 dB,39.45,1543,12.0,70,Under Maintenance,14-03-2023,7,1,234,99.99,49,63,SmartIoT,v1.2,0.26,0.0082,36.82,0.0,407.98,1941,15-10-2023,14:41:00,USA,4733.96
D4312,Smart Meter,29-11-2023,L0039,Chicago,Lincoln Park,-80.646564,28.349209,1355,88,63 dB,19.88,1503,28.8,77,Inactive,03-03-2023,17,10,234,98.41,28,63,SmartIoT,v1.2,0.41,0.0067,15.51,0.0,0.0,1234,29-11-2023,17:31:08,USA,1059.56
D4313,Parking Sensor,28-12-2022,L0706,Los Angeles,Hollywood,-57.896086,-26.196547,1624,56,67 dB,45.57,1764,-7.7,54,Inactive,03-03-2023,41,5,234,96.06,25,63,SmartIoT,v1.2,0.47,0.0067,29.98,0.0,0.0,2099,28-12-2022,07:49:09,USA,4438.1
D4314,Smart Meter,22-06-2024,L0553,Chicago,The Loop,81.664181,121.609716,1674,69,74 dB,7.84,2634,16.1,56,Under Maintenance,09-03-2023,10,3,234,97.7,47,63,GreenTech,v1.1,0.23,0.0099,14.79,0.0,109.21,1624,22-06-2024,14:16:12,USA,4869.23
D4315,Pollution Sensor,14-03-2023,L0668,Seattle,Capitol Hill,52.21961,43.509011,1706,64,69 dB,29.68,2582,-9.5,80,Inactive,03-03-2023,15,6,234,95.1,33,63,SmartIoT,v1.1,0.43,0.0102,31.35,0.0,0.0,1256,14-03-2023,05:56:43,USA,1297.19
D4316,Pollution Sensor,01-07-2024,L0846,Seattle,Pioneer Square,-62.991338,-141.217701,1671,98,74 dB,15.42,2830,20.8,68,Active,03-03-2023,38,6,234,99.73,42,63,UrbanTech,v2.1,0.15,0.0081,46.11,0.0,0.0,1258,01-07-2024,18:54:00,USA,3749.3
D4317,Smart Meter,07-02-2024,L0215,Houston,Midtown,28.70039,-97.93178,1302,61,62 dB,6.79,1426,-1.3,40,Active,03-03-2023,29,6,234,91.29,47,63,SmartIoT,v1.2,0.42,0.0048,27.66,0.0,0.0,390,07-02-2024,18:09:27,USA,681.28
D4318,Pollution Sensor,13-11-2024,L0857,Seattle,Capitol Hill,-12.379055,49.664257,1369,75,77 dB,40.71,2428,29.2,22,Under Maintenance,01-04-2023,44,8,234,93.73,41,63,GreenTech,v1.0,0.3,0.0035,28.68,0.0,330.83,601,13-11-2024,06:51:27,USA,2324.4
D4319,Public WiFi,05-05-2021,L0503,Seattle,Pioneer Square,-59.571492,53.572815,1438,79,61 dB,39.46,2571,22.0,90,Inactive,03-03-2023,27,6,242,93.44,47,63,GreenTech,v2.0,0.3,0.0038,21.76,679.21,0.0,1630,05-05-2021,16:38:28,USA,2823.27
D4320,Smart Meter,06-03-2021,L0452,Chicago,The Loop,18.029233,25.722412,1060,70,62 dB,46.89,1209,34.7,97,Under Maintenance,29-07-2023,34,5,234,92.45,48,63,SmartIoT,v1.0,0.17,0.0084,24.67,0.0,140.53,300,06-03-2021,07:24:20,USA,3112.9
D4321,Parking Sensor,10-07-2024,L0656,Miami,South Beach,27.062411,-79.75416,2007,68,60 dB,13.54,1103,31.8,29,Inactive,03-03-2023,28,3,234,91.67,27,63,DeviceCorp,v1.2,0.31,0.0041,31.12,0.0,0.0,1387,10-07-2024,03:10:08,USA,4711.72
D4322,Pollution Sensor,13-12-2023,L0314,Chicago,Lincoln Park,-22.184388,49.583231,2215,50,69 dB,46.27,1054,38.9,39,Under Maintenance,13-02-2023,41,9,234,94.93,29,63,GreenTech,v2.0,0.41,0.0088,35.17,0.0,255.31,300,13-12-2023,17:25:24,USA,3525.13
D4323,Public WiFi,05-09-2021,L0744,Houston,Downtown,-17.881408,123.054728,1808,86,72 dB,25.86,1329,16.9,25,Under Maintenance,01-02-2024,50,10,86,93.75,28,63,UrbanTech,v1.1,0.26,0.0034,51.42,974.07,394.92,863,05-09-2021,08:55:48,USA,2665.75
D4324,Traffic Light,14-11-2021,L0905,Houston,Midtown,86.39645,124.520267,1719,102,76 dB,2.39,2897,-4.1,53,Active,03-03-2023,4,2,234,97.83,41,57,DeviceCorp,v2.1,0.2,0.0055,38.95,0.0,0.0,1025,14-11-2021,16:49:10,USA,4143.54
D4325,Traffic Light,23-07-2024,L0022,Houston,Downtown,77.036805,99.168001,1590,65,70 dB,29.86,2504,16.8,21,Inactive,03-03-2023,31,8,234,96.03,25,55,SmartIoT,v1.2,0.46,0.0056,32.53,0.0,0.0,515,23-07-2024,10:48:07,USA,4777.4
D4326,Smart Meter,10-01-2022,L0175,Chicago,Lincoln Park,64.834681,-164.303571,1211,95,74 dB,17.72,1395,29.0,29,Inactive,03-03-2023,4,5,234,98.41,34,63,GreenTech,v1.0,0.22,0.0045,34.84,0.0,0.0,1042,10-01-2022,01:01:46,USA,599.3
