Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version,Energy Rate (per kWh),Water Rate (per liter),Operating Cost (per hour),Advertising Revenue (from WiFi),Maintenance Cost,Device Usage Hours,Date,Time
D4890,Pollution Sensor,2023-10-04,L0124,Seattle,Pioneer Square,47.067859,40.906242,981,297,56 dB,17.26,4950,-8.5,39,Inactive,2023-03-03,0,8,234,95.96,30,63,UrbanTech,v1.2,0.35,0.0032,43,0,0,1282,2024-02-18,02:55:52
D4891,Pollution Sensor,2021-06-23,L0751,Seattle,Capitol Hill,-75.317445,-121.607712,981,69,79 dB,40.64,4950,25.7,77,Inactive,2023-03-03,36,2,234,92.02,30,63,SmartIoT,v1.2,0.22,0.0012,33.04,0,0,1656,2024-03-22,12:38:50
D4892,Public WiFi,2020-11-25,L0633,Houston,Downtown,6.849051,-145.641377,981,108,59 dB,13.9,4950,-4.5,61,Inactive,2023-03-03,49,0,239,90.82,30,63,DeviceCorp,v1.0,0.39,0.006,36.33,831.99,0,506,2024-06-11,20:11:45
D4893,Traffic Light,2020-04-16,L0378,Houston,Downtown,-29.448237,-70.580025,1250,108,81 dB,19.73,4950,37.5,75,Under Maintenance,2024-07-07,33,10,234,94.54,30,3,SmartIoT,v2.1,0.4,0.0092,48.89,0,377.02,1559,2024-10-22,11:54:07
D4894,Traffic Light,2024-10-25,L0032,Seattle,Capitol Hill,-0.644869,-82.360809,252,108,71 dB,48.07,4950,21.9,69,Under Maintenance,2023-07-07,39,9,234,93.49,30,34,SmartIoT,v1.0,0.12,0.0052,46.26,0,237.44,524,2024-05-06,09:18:36
D4895,Smart Meter,2020-09-01,L0335,Miami,South Beach,65.611198,-132.186934,981,29,83 dB,20.44,5323,6.1,43,Active,2023-03-03,26,3,234,93.72,30,63,DeviceCorp,v2.0,0.45,0.0038,32.91,0,0,1551,2024-12-02,19:27:07
D4896,Pollution Sensor,2023-06-29,L0013,Houston,Midtown,58.232589,173.54068,981,161,89 dB,35.09,4950,7.6,43,Inactive,2023-03-03,23,1,234,94.4,30,63,DeviceCorp,v1.0,0.42,0.0024,32.89,0,0,1288,2024-11-17,01:43:51
D4897,Public WiFi,2022-11-01,L0781,San Francisco,Financial District,13.071006,-151.837616,981,108,100 dB,27.92,4950,16.8,77,Under Maintenance,2024-07-04,41,0,231,98.4,30,63,SmartIoT,v1.1,0.1,0.0042,29.49,665.3,370.88,495,2024-04-02,02:17:14
D4898,Pollution Sensor,2023-01-13,L0854,Seattle,Capitol Hill,-39.75066,82.685062,981,248,74 dB,46.57,4950,17.1,57,Inactive,2023-03-03,47,4,234,90.78,30,63,SmartIoT,v1.1,0.39,0.0078,22.83,0,0,1280,2024-08-08,18:07:54
D4899,Parking Sensor,2023-08-16,L0816,Miami,South Beach,3.645073,-50.052353,981,108,77 dB,12.68,4950,18.8,63,Inactive,2023-03-03,16,0,234,96.08,28,63,SmartIoT,v1.2,0.48,0.0076,19.48,0,0,506,2024-09-03,02:09:37
D4900,Smart Meter,2020-04-20,L0203,Chicago,Lincoln Park,-33.978803,-55.526919,981,4,65 dB,46.68,7738,-2.6,100,Active,2023-03-03,45,1,234,98.84,30,63,UrbanTech,v2.0,0.32,0.003,35.92,0,0,1736,2024-07-12,16:34:41
D4901,Traffic Light,2021-12-26,L0303,Chicago,Lincoln Park,-85.633977,-135.147433,1539,108,76 dB,27.02,4950,32.8,66,Inactive,2023-03-03,27,8,234,99.44,30,98,SmartIoT,v2.0,0.37,0.0095,42.89,0,0,1903,2024-05-26,02:53:03
D4902,Public WiFi,2020-10-04,L0977,Seattle,Pioneer Square,9.765972,84.677321,981,108,96 dB,5.93,4950,36.2,47,Active,2023-03-03,27,8,65,91.01,30,63,GreenTech,v1.1,0.37,0.0079,38.72,598.85,0,498,2024-08-27,06:13:02
D4903,Smart Meter,2022-07-27,L0854,Los Angeles,Hollywood,-65.340547,56.446113,981,125,91 dB,36.63,5652,13.7,46,Inactive,2023-03-03,6,9,234,99.11,30,63,GreenTech,v2.1,0.25,0.0022,23.27,0,0,230,2024-01-18,17:30:16
D4904,Public WiFi,2023-05-23,L0481,Los Angeles,Downtown,-64.485006,18.562055,981,108,69 dB,10.17,4950,0.2,47,Active,2023-03-03,22,4,168,91.86,30,63,DeviceCorp,v1.0,0.4,0.0015,32.52,518.19,0,808,2024-08-21,01:11:42
D4905,Pollution Sensor,2022-12-14,L0146,Houston,Downtown,29.808926,91.495296,981,157,58 dB,1.92,4950,-1.5,77,Under Maintenance,2024-02-03,21,0,234,95.12,30,63,SmartIoT,v2.1,0.29,0.0061,37.46,0,145.05,625,2024-08-22,07:25:29
D4906,Pollution Sensor,2023-12-23,L0981,New York,Manhattan,-33.112721,154.736604,981,100,100 dB,28.36,4950,16.5,86,Under Maintenance,2024-04-03,47,8,234,95.39,30,63,DeviceCorp,v1.1,0.39,0.0086,34.06,0,247.99,1026,2024-06-18,10:25:26
D4907,Public WiFi,2023-05-28,L0095,Houston,Midtown,55.642242,123.623664,981,108,56 dB,43.21,4950,34.5,51,Under Maintenance,2024-08-02,38,10,82,96.53,30,63,GreenTech,v2.1,0.41,0.0068,32.64,850.5,132.61,716,2024-10-26,09:28:28
D4908,Public WiFi,2021-01-09,L0934,Houston,Downtown,-74.216225,-84.822188,981,108,88 dB,18.33,4950,24.5,64,Under Maintenance,2024-01-17,2,3,300,97.79,30,63,DeviceCorp,v2.0,0.36,0.0087,31.98,442.65,356.14,588,2024-02-15,20:13:07
D4909,Pollution Sensor,2021-10-26,L0333,New York,Brooklyn,-0.052743,146.967394,981,105,62 dB,17.49,4950,8,42,Active,2023-03-03,32,6,234,94.24,30,63,UrbanTech,v1.1,0.18,0.0024,43.65,0,0,115,2024-01-23,08:17:14
D4910,Parking Sensor,2020-03-15,L0230,Chicago,Lincoln Park,-59.69025,-49.890696,981,108,64 dB,3.33,4950,33.2,75,Inactive,2023-03-03,21,5,234,94.09,14,63,UrbanTech,v1.0,0.13,0.0053,36.6,0,0,339,2024-09-13,05:08:28
D4911,Pollution Sensor,2021-03-15,L0542,Miami,Brickell,45.690617,-70.009975,981,170,53 dB,41.45,4950,17.5,81,Under Maintenance,2023-10-07,44,8,234,91.56,30,63,UrbanTech,v1.2,0.31,0.004,44.72,0,120.78,796,2024-02-18,21:25:18
D4912,Traffic Light,2020-02-17,L0321,San Francisco,Mission District,-5.759944,143.426839,199,108,62 dB,21.11,4950,2.4,72,Inactive,2023-03-03,34,2,234,98.95,30,52,DeviceCorp,v1.1,0.46,0.0045,28.82,0,0,523,2024-05-20,21:53:10
D4913,Smart Meter,2021-01-09,L0509,Houston,Midtown,-37.872621,69.214936,981,266,65 dB,14.47,6283,-4.6,70,Under Maintenance,2023-08-05,5,1,234,92.37,30,63,GreenTech,v1.2,0.32,0.0036,28,0,469.75,1644,2024-06-11,14:36:22
D4914,Public WiFi,2019-12-22,L0702,New York,Manhattan,-42.388327,38.961083,981,108,80 dB,30.72,4950,-3.6,20,Active,2023-03-03,29,5,43,93.65,30,63,UrbanTech,v2.1,0.48,0.0065,33.31,808.18,0,1962,2024-03-30,23:05:59
D4915,Smart Meter,2024-06-09,L0838,Seattle,Capitol Hill,71.222738,-92.198083,981,217,74 dB,9.87,5749,26.4,31,Inactive,2023-03-03,49,6,234,94.35,30,63,DeviceCorp,v2.1,0.17,0.006,23.84,0,0,1094,2024-05-27,23:17:39
D4916,Traffic Light,2021-03-03,L0513,Seattle,Capitol Hill,-2.160513,35.17128,296,108,79 dB,11.41,4950,18.3,20,Under Maintenance,2023-02-04,27,10,234,95.69,30,64,SmartIoT,v1.2,0.42,0.009,23.59,0,178.79,1403,2024-04-24,00:48:16
D4917,Smart Meter,2023-09-09,L0413,Los Angeles,Downtown,-20.853953,33.509401,981,280,62 dB,1.13,6707,21.1,75,Inactive,2023-03-03,36,6,234,98.62,30,63,SmartIoT,v1.0,0.17,0.0073,24.66,0,0,1870,2024-02-01,02:57:45
D4918,Public WiFi,2023-07-03,L0739,Houston,Downtown,-18.461455,-59.134096,981,108,93 dB,39.2,4950,32.6,67,Under Maintenance,2023-10-31,49,1,373,91.58,30,63,SmartIoT,v1.1,0.41,0.003,39.67,895.29,472.33,1685,2024-07-18,18:03:29
D4919,Smart Meter,2021-02-01,L0114,Chicago,The Loop,22.207709,72.125132,981,182,99 dB,19.75,6717,29.9,32,Inactive,2023-03-03,6,8,234,91.38,30,63,SmartIoT,v1.0,0.36,0.0016,31.9,0,0,1966,2024-09-29,15:41:17
D4920,Parking Sensor,2024-03-26,L0133,Chicago,The Loop,-3.33603,81.989605,981,108,77 dB,43.61,4950,22,35,Inactive,2023-03-03,38,9,234,95.28,30,63,SmartIoT,v1.1,0.35,0.003,37.93,0,0,577,2024-07-07,23:59:05
D4921,Pollution Sensor,2020-09-06,L0206,San Francisco,Mission District,-41.72436,109.828184,981,254,59 dB,31.9,4950,7.2,60,Active,2023-03-03,35,7,234,92.19,30,63,DeviceCorp,v1.2,0.29,0.0024,22.93,0,0,1779,2024-11-20,21:57:05
D4922,Smart Meter,2021-08-18,L0195,San Francisco,Financial District,85.628153,103.827834,981,296,82 dB,21.66,8540,2.2,54,Inactive,2023-03-03,30,6,234,96.87,30,63,SmartIoT,v1.1,0.45,0.0078,31.57,0,0,389,2024-03-07,20:56:03
D4923,Smart Meter,2023-01-12,L0768,Houston,Downtown,29.300045,-35.970571,981,164,72 dB,7.68,6168,34.8,41,Active,2023-03-03,26,8,234,95.26,30,63,SmartIoT,v1.2,0.2,0.0098,15.1,0,0,870,2024-08-24,06:05:58
D4924,Parking Sensor,2020-03-17,L0669,Houston,Midtown,66.957616,-162.683769,981,108,50 dB,32.56,4950,-5.4,24,Under Maintenance,2024-08-30,29,1,234,95.47,49,63,SmartIoT,v1.1,0.39,0.01,10.48,0,351.97,945,2024-05-21,17:36:43
D4925,Smart Meter,2022-04-06,L0065,Seattle,Pioneer Square,15.832707,156.978611,981,118,57 dB,38.84,5720,36.5,21,Active,2023-03-03,34,9,234,96.98,30,63,GreenTech,v1.0,0.1,0.0093,47.95,0,0,1744,2024-07-22,13:22:01
D4926,Pollution Sensor,2024-03-25,L0172,Miami,South Beach,-72.035346,-68.071747,981,51,67 dB,35.72,4950,6.3,99,Active,2023-03-03,28,10,234,97.95,30,63,SmartIoT,v1.0,0.28,0.0039,17.41,0,0,551,2024-06-16,19:48:38
D4927,Traffic Light,2021-04-03,L0450,Seattle,Capitol Hill,73.822993,94.110016,1740,108,71 dB,4.38,4950,36.8,46,Inactive,2023-03-03,28,8,234,90.02,30,35,SmartIoT,v1.2,0.39,0.008,26.59,0,0,1037,2024-11-29,09:47:48
D4928,Parking Sensor,2023-09-03,L0867,Houston,Downtown,3.870775,-26.017811,981,108,64 dB,12.38,4950,-9.2,45,Inactive,2023-03-03,19,9,234,93.65,38,63,UrbanTech,v1.0,0.18,0.0025,18.9,0,0,1265,2024-02-27,18:36:16
D4929,Pollution Sensor,2023-05-17,L0888,Miami,South Beach,-63.658942,163.443611,981,183,70 dB,49.59,4950,21.2,84,Inactive,2023-03-03,14,10,234,97.58,30,63,SmartIoT,v1.1,0.2,0.0021,29.92,0,0,815,2024-03-28,09:46:45
D4930,Smart Meter,2022-11-26,L0668,Miami,South Beach,67.281037,122.594672,981,36,56 dB,46.04,6369,22.4,89,Inactive,2023-03-03,45,0,234,99.94,30,63,GreenTech,v1.2,0.35,0.0039,18.44,0,0,1754,2024-02-10,06:44:48
D4931,Parking Sensor,2021-09-14,L0629,Los Angeles,Downtown,34.829175,98.534551,981,108,81 dB,29.82,4950,36.2,45,Under Maintenance,2024-04-11,2,10,234,93.85,10,63,DeviceCorp,v1.2,0.5,0.0056,30.77,0,497.12,1162,2024-01-26,10:56:21
D4932,Pollution Sensor,2024-01-16,L0587,Los Angeles,Hollywood,-6.846055,-41.84056,981,252,95 dB,28.43,4950,38.2,53,Under Maintenance,2023-06-14,1,5,234,91.52,30,63,UrbanTech,v2.1,0.39,0.0057,30.27,0,368.23,684,2024-09-21,10:50:56
D4933,Traffic Light,2024-03-18,L0426,Los Angeles,Hollywood,45.113619,102.101058,1734,108,74 dB,12.75,4950,31.8,68,Under Maintenance,2024-03-12,46,8,234,93.06,30,86,GreenTech,v1.2,0.23,0.0091,31.73,0,290.77,1269,2024-02-17,17:48:04
D4934,Pollution Sensor,2021-09-22,L0407,Chicago,Lincoln Park,9.909266,-97.800022,981,124,66 dB,8.04,4950,13.3,52,Active,2023-03-03,32,10,234,99.54,30,63,SmartIoT,v1.0,0.16,0.0045,37.88,0,0,681,2024-02-20,10:16:25
D4935,Public WiFi,2021-05-20,L0644,Houston,Downtown,-79.878248,-31.14459,981,108,84 dB,32.93,4950,1.1,28,Active,2023-03-03,3,7,85,99.56,30,63,GreenTech,v1.1,0.34,0.0036,26.19,226.89,0,627,2024-01-18,23:09:56
D4936,Parking Sensor,2024-02-23,L0995,New York,Brooklyn,-52.416682,154.466647,981,108,78 dB,33.79,4950,39.9,45,Active,2023-03-03,34,2,234,91.49,15,63,GreenTech,v1.1,0.29,0.0088,31.19,0,0,1303,2024-03-10,22:58:19
D4937,Smart Meter,2023-10-31,L0711,Los Angeles,Hollywood,82.964249,85.924214,981,271,65 dB,24.03,6580,21.2,76,Under Maintenance,2024-10-05,18,2,234,98.79,30,63,SmartIoT,v1.0,0.5,0.0091,48.7,0,381.72,280,2024-08-12,08:15:18
D4938,Traffic Light,2023-05-12,L0524,Chicago,The Loop,51.680542,129.184085,791,108,54 dB,13.36,4950,21.2,85,Inactive,2023-03-03,45,10,234,99.39,30,53,UrbanTech,v2.0,0.48,0.0035,41.37,0,0,1937,2024-10-04,00:37:23
D4939,Smart Meter,2024-08-09,L0705,Seattle,Capitol Hill,88.109915,80.965626,981,159,51 dB,2.55,6236,35.6,27,Under Maintenance,2023-09-11,9,8,234,92.17,30,63,GreenTech,v1.2,0.39,0.0051,29.28,0,347.5,228,2024-01-10,06:35:32
D4940,Public WiFi,2022-09-25,L0621,Chicago,The Loop,69.512119,-52.761309,981,108,86 dB,18.2,4950,26.3,80,Active,2023-03-03,3,1,186,92.93,30,63,GreenTech,v2.0,0.41,0.0052,38.92,728.7,0,1433,2024-02-04,11:39:49
D4941,Public WiFi,2023-08-15,L0874,Houston,Midtown,8.884509,-139.559827,981,108,87 dB,26.55,4950,-3.5,31,Under Maintenance,2022-12-11,45,3,365,90.3,30,63,SmartIoT,v1.1,0.43,0.0053,35.16,356.74,209.01,1321,2024-03-05,19:23:14
D4942,Public WiFi,2024-12-03,L0932,San Francisco,Financial District,-48.02345,-105.571293,981,108,95 dB,15.52,4950,20.9,32,Active,2023-03-03,35,9,78,91.6,30,63,UrbanTech,v2.1,0.14,0.0067,28.89,370.19,0,528,2024-03-29,10:35:40
D4943,Parking Sensor,2024-07-27,L0593,Seattle,Capitol Hill,-76.461494,174.874254,981,108,55 dB,32.18,4950,12.2,31,Active,2023-03-03,0,6,234,98.8,16,63,GreenTech,v2.0,0.25,0.0065,40.03,0,0,1826,2024-07-03,18:49:21
D4944,Pollution Sensor,2023-05-09,L0818,Seattle,Pioneer Square,-26.641889,-172.518554,981,30,87 dB,15.18,4950,-1.2,84,Active,2023-03-03,48,0,234,95.96,30,63,DeviceCorp,v1.0,0.27,0.0064,31.02,0,0,399,2024-03-08,10:38:21
D4945,Public WiFi,2023-05-09,L0651,San Francisco,Financial District,31.384542,84.257546,981,108,89 dB,38.88,4950,22,88,Under Maintenance,2023-10-01,31,4,83,93.23,30,63,GreenTech,v2.1,0.11,0.0051,42.37,836.53,496.1,1341,2024-01-28,12:14:54
D4946,Parking Sensor,2023-09-30,L0664,Chicago,The Loop,-29.563665,-83.604024,981,108,100 dB,3.2,4950,29.4,52,Active,2023-03-03,19,10,234,99.53,42,63,UrbanTech,v2.0,0.21,0.0096,44.25,0,0,1147,2024-09-28,01:29:02
D4947,Parking Sensor,2022-02-27,L0820,New York,Brooklyn,32.032574,-60.311639,981,108,56 dB,44.47,4950,39.2,32,Under Maintenance,2023-01-06,31,8,234,92.45,27,63,GreenTech,v1.1,0.17,0.0078,31.85,0,261.89,1196,2024-11-15,09:55:47
D4948,Parking Sensor,2024-10-28,L0646,Chicago,Lincoln Park,-23.952642,-93.428565,981,108,56 dB,31.28,4950,21.3,53,Under Maintenance,2023-12-14,9,3,234,92.25,13,63,UrbanTech,v2.1,0.22,0.0032,13.15,0,294.68,1147,2024-10-06,17:00:57
D4949,Pollution Sensor,2023-10-21,L0178,Chicago,The Loop,28.154121,-61.462188,981,179,57 dB,26.33,4950,12,38,Inactive,2023-03-03,17,5,234,95.64,30,63,SmartIoT,v1.2,0.44,0.0062,25.77,0,0,1139,2024-09-06,21:54:31
D4950,Public WiFi,2024-08-17,L0552,Seattle,Capitol Hill,-70.909789,76.854234,981,108,80 dB,17.02,4950,-5.2,56,Inactive,2023-03-03,16,3,225,98.32,30,63,GreenTech,v1.0,0.19,0.0034,17.72,381.93,0,1472,2024-03-19,11:16:12
D4951,Pollution Sensor,2023-01-19,L0526,Miami,South Beach,-87.931814,148.873937,981,99,88 dB,19.47,4950,-3.9,31,Under Maintenance,2024-01-25,40,8,234,94.07,30,63,DeviceCorp,v1.2,0.36,0.007,33.33,0,482.66,1876,2024-02-19,06:23:57
D4952,Public WiFi,2023-09-06,L0517,Seattle,Capitol Hill,20.876368,-21.406996,981,108,75 dB,16.03,4950,-4,45,Inactive,2023-03-03,49,7,268,91.22,30,63,SmartIoT,v1.2,0.42,0.0042,21.2,365.28,0,1782,2024-02-14,01:41:49
D4953,Traffic Light,2020-05-27,L0087,San Francisco,Mission District,57.528445,28.60374,1660,108,62 dB,27.02,4950,7.1,43,Under Maintenance,2023-07-16,40,5,234,97.95,30,47,DeviceCorp,v1.0,0.24,0.007,43.33,0,418.35,1388,2024-03-10,18:18:28
D4954,Smart Meter,2023-09-28,L0099,Houston,Downtown,-47.757298,-130.322511,981,69,96 dB,13.7,1504,0.6,80,Under Maintenance,2023-02-11,48,1,234,98.48,30,63,DeviceCorp,v2.1,0.16,0.0094,46.34,0,286.95,313,2024-01-08,13:16:35
D4955,Smart Meter,2020-08-27,L0995,San Francisco,Financial District,-0.589741,67.649213,981,240,88 dB,19.64,7251,-6.8,50,Inactive,2023-03-03,49,9,234,97.46,30,63,SmartIoT,v1.2,0.27,0.0013,30.89,0,0,115,2024-07-04,19:00:30
D4956,Parking Sensor,2021-07-17,L0824,Houston,Midtown,28.538738,135.820404,981,108,70 dB,45.73,4950,2.7,88,Active,2023-03-03,47,10,234,96.96,0,63,SmartIoT,v1.1,0.3,0.0017,15.83,0,0,837,2024-10-29,07:59:08
D4957,Parking Sensor,2023-08-02,L0334,Chicago,Lincoln Park,39.368227,144.202773,981,108,69 dB,48.28,4950,36.1,86,Active,2023-03-03,34,0,234,97.09,39,63,SmartIoT,v2.0,0.31,0.0094,28.5,0,0,159,2024-07-19,21:19:30
D4958,Traffic Light,2021-08-20,L0218,Seattle,Pioneer Square,6.365106,100.265703,1257,108,91 dB,44.5,4950,2.4,80,Under Maintenance,2023-09-14,41,7,234,98.7,30,31,DeviceCorp,v1.0,0.27,0.0074,24.29,0,482.66,742,2024-08-16,23:26:07
D4959,Smart Meter,2021-04-04,L0215,Miami,South Beach,-18.043695,68.858977,981,137,91 dB,12.4,617,-3.8,26,Under Maintenance,2024-04-29,6,5,234,98.98,30,63,SmartIoT,v2.1,0.34,0.0026,12.99,0,307.62,1498,2024-05-18,19:08:30
D4960,Parking Sensor,2020-04-22,L0409,Houston,Midtown,50.443535,-179.847524,981,108,96 dB,2.09,4950,8.2,79,Under Maintenance,2024-09-06,18,1,234,93,18,63,GreenTech,v1.1,0.14,0.004,22.66,0,131.07,1500,2024-10-22,11:18:26
D4961,Smart Meter,2023-09-20,L0520,Seattle,Capitol Hill,-52.751354,-103.870584,981,193,74 dB,24.36,1790,-2.7,42,Under Maintenance,2024-10-02,24,8,234,93.55,30,63,GreenTech,v1.2,0.44,0.0033,39.76,0,129.85,1093,2024-06-19,08:01:08
D4962,Pollution Sensor,2021-04-13,L0694,Miami,South Beach,-81.097312,-25.254526,981,201,76 dB,4.63,4950,-6.5,95,Under Maintenance,2023-04-25,13,2,234,98.53,30,63,GreenTech,v1.1,0.41,0.0055,49.42,0,429.89,1100,2024-10-29,07:43:57
D4963,Public WiFi,2024-03-21,L0036,Los Angeles,Hollywood,60.965136,-1.506782,981,108,58 dB,13.11,4950,5.1,22,Under Maintenance,2023-12-14,48,9,230,97.08,30,63,SmartIoT,v1.0,0.36,0.007,36.93,896.54,352.51,1886,2024-08-05,08:16:39
D4964,Parking Sensor,2022-11-13,L0664,Seattle,Pioneer Square,13.37264,-82.678046,981,108,92 dB,21.28,4950,13.3,56,Active,2023-03-03,39,9,234,91.4,23,63,DeviceCorp,v1.0,0.18,0.007,39.61,0,0,820,2024-11-28,04:24:50
D4965,Parking Sensor,2022-10-21,L0086,Chicago,The Loop,-54.817838,128.664966,981,108,83 dB,14.86,4950,37.3,31,Active,2023-03-03,36,7,234,94.58,49,63,UrbanTech,v2.0,0.25,0.0057,20.03,0,0,488,2024-09-26,08:01:17
D4966,Parking Sensor,2020-06-14,L0373,San Francisco,Financial District,8.59437,-157.215708,981,108,97 dB,43.04,4950,21.2,65,Active,2023-03-03,18,10,234,90.52,5,63,UrbanTech,v2.0,0.36,0.007,11.25,0,0,1176,2024-01-02,11:35:37
D4967,Public WiFi,2021-05-19,L0565,Miami,South Beach,34.087274,-30.284304,981,108,80 dB,14.79,4950,2.5,66,Under Maintenance,2023-07-04,5,5,74,96.63,30,63,DeviceCorp,v1.0,0.35,0.0014,36.98,664.61,423.22,1953,2024-02-08,11:40:56
D4968,Pollution Sensor,2024-02-03,L0469,Seattle,Pioneer Square,55.785506,-82.352999,981,8,85 dB,29.91,4950,13.2,77,Active,2023-03-03,28,7,234,95.31,30,63,DeviceCorp,v2.1,0.41,0.002,36.1,0,0,139,2024-02-23,21:47:08
D4969,Smart Meter,2020-11-05,L0391,San Francisco,Financial District,-55.887744,-11.931736,981,250,98 dB,21.26,392,-7.8,96,Under Maintenance,2023-03-21,43,6,234,90.18,30,63,SmartIoT,v1.1,0.38,0.0059,27.31,0,428.84,1637,2024-05-27,11:04:04
D4970,Public WiFi,2023-04-08,L0014,New York,Brooklyn,-39.758684,62.922485,981,108,68 dB,42.34,4950,33.8,65,Active,2023-03-03,15,10,481,93.55,30,63,SmartIoT,v2.1,0.44,0.0067,30.9,719.85,0,1463,2024-01-21,05:32:10
D4971,Smart Meter,2022-06-06,L0017,Chicago,The Loop,41.298327,-118.194982,981,198,98 dB,6.93,2973,28.7,80,Under Maintenance,2023-10-11,39,2,234,96.34,30,63,GreenTech,v1.0,0.13,0.0075,33.98,0,188.11,415,2024-06-17,13:48:45
D4972,Traffic Light,2021-05-09,L0257,Houston,Midtown,70.457947,62.915167,409,108,56 dB,2.55,4950,10.3,65,Under Maintenance,2023-04-14,29,7,234,96.41,30,30,SmartIoT,v1.0,0.15,0.0027,24.3,0,272.87,155,2024-09-02,09:56:19
D4973,Pollution Sensor,2023-03-01,L0051,Los Angeles,Hollywood,-66.170828,133.829907,981,83,93 dB,8.62,4950,26.5,27,Under Maintenance,2024-08-21,18,4,234,96.57,30,63,SmartIoT,v2.0,0.49,0.0016,17.14,0,347.85,1214,2024-02-25,21:14:52
D4974,Pollution Sensor,2022-08-14,L0929,Houston,Downtown,-22.780974,-73.549799,981,63,76 dB,4.77,4950,37.5,32,Under Maintenance,2024-06-21,32,2,234,90.98,30,63,GreenTech,v2.1,0.1,0.001,34.73,0,119.59,1547,2024-08-10,13:14:22
D4975,Parking Sensor,2024-11-05,L0048,New York,Manhattan,-80.997324,-18.002219,981,108,56 dB,44.43,4950,-3,49,Active,2023-03-03,4,7,234,94.97,29,63,SmartIoT,v1.2,0.3,0.0068,35.81,0,0,1704,2024-06-29,03:37:36
D4976,Pollution Sensor,2020-09-06,L0570,Miami,South Beach,-11.275741,-90.905394,981,114,58 dB,32.24,4950,15.9,96,Inactive,2023-03-03,26,1,234,99.39,30,63,DeviceCorp,v1.1,0.15,0.0093,42.41,0,0,278,2024-02-24,21:25:59
D4977,Parking Sensor,2022-02-20,L0214,New York,Manhattan,-81.39879,-176.253138,981,108,90 dB,40.28,4950,21.4,99,Under Maintenance,2023-10-05,42,5,234,91.55,8,63,SmartIoT,v2.0,0.39,0.0068,45.49,0,169.74,774,2024-11-28,07:23:21
D4978,Pollution Sensor,2020-05-08,L0496,San Francisco,Financial District,-65.057523,-145.475216,981,183,77 dB,12.73,4950,16.9,28,Active,2023-03-03,48,5,234,93.6,30,63,GreenTech,v2.0,0.14,0.004,10.72,0,0,883,2024-02-18,19:43:43
D4979,Public WiFi,2020-11-25,L0668,Seattle,Pioneer Square,11.767782,61.029466,981,108,60 dB,27.79,4950,7.8,81,Active,2023-03-03,16,10,488,91.52,30,63,SmartIoT,v2.1,0.19,0.0029,32.82,524.9,0,137,2024-10-08,05:10:20
D4980,Pollution Sensor,2023-12-20,L0731,San Francisco,Financial District,87.723224,23.323981,981,180,74 dB,27.47,4950,24.2,88,Under Maintenance,2023-07-26,12,8,234,97.44,30,63,GreenTech,v2.1,0.47,0.0089,42.01,0,448.84,480,2024-04-13,23:55:35
D4981,Pollution Sensor,2022-05-28,L0448,Seattle,Pioneer Square,53.87661,-138.56621,981,235,88 dB,36.33,4950,20.9,77,Inactive,2023-03-03,11,0,234,99.12,30,63,UrbanTech,v1.2,0.37,0.0068,36.48,0,0,1641,2024-01-30,07:07:57
D4982,Pollution Sensor,2023-10-17,L0402,Miami,Brickell,-28.479509,71.006454,981,264,90 dB,18.57,4950,-8.4,94,Active,2023-03-03,7,6,234,91.64,30,63,UrbanTech,v2.0,0.16,0.0065,22.42,0,0,1146,2024-04-06,04:23:30
D4983,Public WiFi,2023-04-03,L0981,San Francisco,Financial District,26.808803,58.172916,981,108,68 dB,23.39,4950,17.6,59,Active,2023-03-03,39,7,89,90.38,30,63,GreenTech,v1.1,0.38,0.0053,49.12,913.17,0,783,2024-08-21,07:14:25
D4984,Parking Sensor,2020-03-03,L0782,Houston,Midtown,-4.503143,51.448485,981,108,54 dB,43.12,4950,30.4,29,Active,2023-03-03,5,5,234,96.5,18,63,DeviceCorp,v1.1,0.27,0.0014,38.13,0,0,1031,2024-03-12,19:55:41
D4985,Pollution Sensor,2023-11-01,L0057,Chicago,Lincoln Park,-20.912742,78.954132,981,37,76 dB,10.64,4950,-5.2,95,Under Maintenance,2024-06-01,13,5,234,94.5,30,63,UrbanTech,v1.1,0.41,0.0059,31.32,0,458.43,1226,2024-01-12,06:13:02
D4986,Pollution Sensor,2021-09-24,L0109,San Francisco,Financial District,5.550086,167.689881,981,3,96 dB,19.02,4950,24.7,55,Active,2023-03-03,4,9,234,96.6,30,63,UrbanTech,v1.1,0.39,0.0033,13.56,0,0,1252,2024-01-09,22:43:23
D4987,Parking Sensor,2024-12-10,L0793,San Francisco,Mission District,48.17514,107.529874,981,108,58 dB,19.97,4950,23.7,83,Active,2023-03-03,44,6,234,93.18,34,63,DeviceCorp,v1.2,0.33,0.003,48.96,0,0,1780,2024-10-16,06:11:53
D4988,Smart Meter,2024-05-16,L0207,Houston,Midtown,-68.375845,109.197471,981,91,71 dB,36.39,5033,22.4,98,Active,2023-03-03,10,5,234,98.66,30,63,SmartIoT,v1.2,0.16,0.0053,14.29,0,0,721,2024-10-22,18:00:35
